CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
5540-HQXVZL-NKU,4,4,Male,55,17,Service,No,21,No," $181,000.00 ",5.1,1.144644,8.086356,No,Unmarried,1,5,0,1,0,0,2,Own,Foreign," $94,600.00 ",22,Yes,Yes,Disc,13,10," $5,220.10 ",No,33, $48.00 , $572.30 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,Yes,Yes,Yes,Yes,Yes,No,15,Yes,No,No,No,No
9860-AXCYEV-DW4,3,1,Female,39,19,Professional,No,6,No," $92,000.00 ",11.6,6.413872,4.258128,Yes,Unmarried,1,1,1,0,0,1,2,Own,Foreign," $49,700.00 ",25,Yes,Yes,Visa,3,15," $4,167.50 ",No,6, $8.85 , $14.30 ,Yes, $32.15 , $140.60 ,No,Yes, $22.95 , $113.55 ,No,Yes,Yes,2,Yes,No,No,Yes,No,14,Yes,Yes,Yes,Yes,No
2476-OPMBAR-76N,2,4,Female,31,18,Crafts,No,5,No," $33,000.00 ",3.5,0.507045,0.647955,Yes,Unmarried,3,0,0,0,0,1,2,Own,Domestic," $19,800.00 ",33,No,Yes,Disc,7,11," $2,895.70 ",No,14, $18.00 , $84.05 ,Yes, $32.85 , $469.70 ,No,Yes, $15.65 , $226.60 ,No,No,No,2,No,No,No,No,Yes,20,Yes,Yes,No,Yes,No
1644-WUTPTF-V6K,1,1,Female,74,12,Crafts,No,28,Yes," $13,000.00 ",4.8,0.16536,0.45864,No,Unmarried,1,1,1,0,0,0,0,-1,-1," $(1,000.00)",33,No,No,Mast,40,8, $579.70 ,Yes,72, $189.45 ," $4,615.70 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,23,No,No,Yes,No,Yes
7150-DZQCQB-HXX,5,4,Female,72,15,Professional,No,11,No," $43,000.00 ",11.3,3.172927,1.686073,Yes,Married,2,2,2,0,0,0,2,Own,Foreign," $22,800.00 ",31,Yes,No,Mast,27,14," $5,889.30 ",No,59, $26.70 , $532.10 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,22,No,No,No,No,Yes
5112-XIXXKN-WNM,4,2,Female,31,14,Crafts,No,7,No," $34,000.00 ",15.4,1.528912,3.707088,No,Unmarried,1,1,0,1,0,1,0,-1,-1," $(1,000.00)",26,No,Yes,Mast,3,12," $2,784.50 ",No,7, $9.60 , $17.25 ,No, $-   , $-   ,No,No, $-   , $-   ,Yes,No,No,2,No,No,No,No,Yes,15,Yes,Yes,Yes,No,No
0296-BWZTYP-TSU,1,1,Male,71,20,Service,Yes,20,No," $193,000.00 ",3.3,1.490346,4.878654,No,Married,2,0,0,0,0,1,3,Own,Foreign," $95,600.00 ",19,No,Yes,Disc,27,9," $5,036.60 ",No,61, $69.15 ," $1,379.35 ",No, $-   , $-   ,Yes,Yes, $38.90 ," $2,355.75 ",No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,20,No,Yes,No,No,No
9322-UHIXUR-7C7,3,4,Female,27,15,Professional,No,3,No," $33,000.00 ",2.7,0.376893,0.514107,No,Unmarried,1,0,0,0,0,1,1,Own,Domestic," $14,500.00 ",24,No,No,Visa,9,8," $2,120.60 ",Yes,29, $22.95 , $181.05 ,Yes, $33.85 ," $1,038.45 ",No,Yes, $26.45 , $742.70 ,Yes,Yes,Yes,3,Yes,Yes,No,No,Yes,17,Yes,Yes,Yes,No,No
8512-KZJXAA-A34,5,2,Male,58,13,Service,No,13,No," $54,000.00 ",16.4,1.186704,7.669296,No,Unmarried,1,7,0,0,0,1,3,Own,Domestic," $28,000.00 ",23,No,Yes,Mast,18,12," $2,262.20 ",Yes,43, $27.30 , $399.10 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,Yes,Yes,Yes,Yes,No,18,Yes,Yes,No,No,Yes
7962-MQXUZL-867,4,2,Female,42,12,Sales,Yes,5,No," $117,000.00 ",0.9,0.102141,0.950859,No,Unmarried,3,5,1,0,0,1,3,Own,Foreign," $40,900.00 ",23,Yes,Yes,Othe,7,13," $3,649.70 ",Yes,17, $21.75 , $97.35 ,No, $-   , $-   ,Yes,Yes, $29.55 , $439.30 ,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,29,Yes,No,Yes,No,No
0739-WNEZRW-TK8,5,3,Female,60,11,Service,Yes,27,No," $73,000.00 ",9.8,3.526922,3.627078,No,Unmarried,1,2,0,2,0,1,2,Own,Domestic," $29,700.00 ",31,No,Yes,Mast,25,7," $2,516.90 ",Yes,60, $35.25 , $661.95 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,24,No,No,No,No,No
4492-CGFPOU-I65,1,1,Male,44,20,Agriculture,No,6,No," $33,000.00 ",7.2,0.817344,1.558656,No,Unmarried,1,5,0,0,0,0,3,Own,Domestic," $19,900.00 ",22,No,Yes,AMEX,3,11," $2,348.40 ",No,8, $25.95 , $45.55 ,Yes, $78.80 , $568.90 ,Yes,Yes, $72.45 , $468.10 ,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,18,Yes,Yes,Yes,Yes,No
9772-PVKSGK-BYH,4,1,Female,70,14,Professional,No,20,No," $102,000.00 ",13.3,5.114382,8.451618,No,Unmarried,2,1,0,0,1,1,2,Own,Foreign," $62,000.00 ",18,Yes,Yes,AMEX,36,9," $4,594.10 ",Yes,71, $88.65 ," $1,993.40 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,Yes,Yes,No,No,26,No,No,No,No,Yes
9523-USJEJO-ATB,3,2,Male,67,17,Professional,No,16,No," $103,000.00 ",21.3,9.938367,12.000633,Yes,Married,2,1,1,0,0,1,1,Own,Domestic," $62,000.00 ",24,No,No,Visa,23,9," $3,312.50 ",Yes,57, $37.05 , $698.05 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,20,No,No,No,No,No
8763-QYSMSO-QJE,2,4,Male,49,15,Sales,No,3,No," $36,000.00 ",7.5,1.647,1.053,No,Married,4,2,0,2,0,1,3,Own,Domestic," $15,200.00 ",21,No,Yes,Disc,11,13," $4,194.50 ",No,16, $16.95 , $92.75 ,No, $-   , $-   ,Yes,Yes, $36.20 , $564.20 ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,20,Yes,No,Yes,Yes,No
6650-HLORKG-TOD,4,5,Female,44,16,Service,No,15,No," $64,000.00 ",11.5,3.5328,3.8272,No,Married,2,8,0,1,0,1,3,Own,Foreign," $37,800.00 ",28,No,No,Mast,26,9," $3,932.60 ",Yes,64, $54.15 ," $1,133.25 ",Yes, $45.45 ," $2,765.15 ",Yes,No, $-   , $-   ,Yes,No,No,2,Yes,Yes,Yes,Yes,Yes,25,Yes,Yes,Yes,Yes,Yes
2265-ODATGB-HEX,2,3,Female,27,16,Labor,Yes,3,No," $30,000.00 ",0.5,0.0678,0.0822,Yes,Married,4,1,1,0,0,1,3,Lease,Domestic," $16,100.00 ",26,Yes,No,AMEX,9,11," $3,391.60 ",No,43, $34.50 , $443.80 ,Yes, $52.40 ," $2,222.40 ",Yes,Yes, $54.90 ," $2,247.65 ",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,14,Yes,Yes,Yes,No,No
7621-GEJAXT-BJC,3,1,Female,54,13,Professional,No,16,No," $74,000.00 ",17.3,4.519106,8.282894,No,Unmarried,1,0,0,0,0,0,4,Own,Domestic," $38,400.00 ",15,Yes,No,AMEX,2,10," $4,794.00 ",Yes,3, $9.45 , $7.35 ,No, $-   , $-   ,Yes,Yes, $25.90 , $48.35 ,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,21,Yes,No,Yes,No,No
1150-JDPNOL-QAG,5,5,Female,52,15,Service,No,18,No," $81,000.00 ",4.9,1.154979,2.814021,No,Unmarried,1,10,1,0,0,0,2,Own,Domestic," $49,100.00 ",43,No,No,AMEX,34,10," $13,113.10 ",Yes,69, $75.30 ," $1,768.15 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,20,Yes,No,No,No,Yes
5761-YOVILE-GCH,4,4,Male,26,20,Service,No,0,No," $37,000.00 ",4,0.36704,1.11296,No,Unmarried,1,6,0,0,0,1,3,Own,Foreign," $17,900.00 ",26,No,Yes,Othe,5,20," $8,851.90 ",Yes,14, $21.45 , $89.85 ,Yes, $56.00 , $711.00 ,Yes,Yes, $60.50 , $817.85 ,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,12,Yes,Yes,Yes,Yes,No
0324-CARFOI-F9Q,2,3,Male,45,14,Professional,Yes,6,No," $63,000.00 ",14,3.37806,5.44194,No,Unmarried,2,13,2,0,0,1,3,Own,Domestic," $38,400.00 ",23,No,No,Disc,4,6," $4,293.40 ",No,12, $20.85 , $70.35 ,Yes, $26.35 , $290.35 ,No,No, $-   , $-   ,No,No,No,3,No,No,No,Yes,Yes,18,Yes,Yes,No,No,No
6945-YQLRLR-PF0,3,3,Female,20,15,Labor,No,0,No," $23,000.00 ",13.3,1.443848,1.615152,No,Married,3,7,0,0,0,1,4,Own,Domestic," $13,300.00 ",19,No,Yes,Visa,2,11," $1,500.10 ",Yes,13, $13.20 , $53.60 ,Yes, $28.55 , $339.75 ,Yes,No, $-   , $-   ,Yes,No,Yes,3,No,No,No,No,Yes,17,Yes,Yes,Yes,No,Yes
2681-FGWTIM-PR4,3,5,Male,62,16,Agriculture,No,21,Yes," $20,000.00 ",4.6,0.3634,0.5566,No,Married,2,9,1,0,0,1,3,Own,Domestic," $8,300.00 ",33,No,No,Disc,39,7," $1,580.20 ",No,72, $82.05 ," $1,870.15 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,Yes,No,Yes,No,No,No,16,Yes,No,Yes,No,Yes
5975-XCLPCP-DXU,3,2,Male,25,13,Sales,Yes,0,No," $24,000.00 ",15,1.1484,2.4516,No,Married,4,0,0,0,0,1,2,Own,Domestic," $10,700.00 ",33,Yes,No,AMEX,7,11," $1,627.70 ",Yes,36, $15.90 , $180.75 ,No, $-   , $-   ,No,No, $-   , $-   ,Yes,No,No,2,Yes,Yes,Yes,No,No,22,Yes,No,No,No,Yes
2589-LDUDOZ-UZ9,5,5,Female,34,12,Crafts,No,9,No," $37,000.00 ",20.1,0.587523,6.849477,No,Unmarried,2,7,0,0,0,0,4,Own,Domestic," $20,200.00 ",34,No,Yes,AMEX,16,13," $2,577.70 ",Yes,45, $25.65 , $415.60 ,Yes, $38.40 ," $1,732.45 ",Yes,No, $-   , $-   ,No,Yes,No,3,Yes,Yes,Yes,Yes,No,15,Yes,No,Yes,No,No
3549-VYOSGM-1YA,1,2,Male,60,12,Sales,No,5,No," $33,000.00 ",10.1,0.969903,2.363097,No,Unmarried,1,4,0,0,0,0,3,Own,Foreign," $9,800.00 ",24,Yes,No,Mast,32,11," $4,713.10 ",No,66, $42.45 , $932.35 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,29,No,No,No,No,Yes
9433-QMQDMN-KPW,1,3,Male,62,9,Service,No,21,No," $45,000.00 ",10.8,0.91854,3.94146,No,Married,2,3,3,0,0,1,4,Own,Domestic," $19,200.00 ",32,Yes,Yes,Visa,32,11," $7,064.50 ",No,67, $50.25 ," $1,079.15 ",No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,14,No,No,No,No,No
5912-YTXPVG-BNA,5,5,Male,56,13,Labor,No,19,Yes," $54,000.00 ",5.4,1.256796,1.659204,No,Married,2,2,1,1,0,1,4,Own,Foreign," $21,400.00 ",23,Yes,No,Disc,39,8," $2,414.70 ",No,72, $81.90 ," $1,960.80 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,Yes,Yes,Yes,No,13,No,Yes,No,No,Yes
0522-AGGIEE-B3P,4,3,Male,39,15,Professional,Yes,6,No," $71,000.00 ",3.7,0.81437,1.81263,No,Married,4,3,1,2,0,1,3,Own,Domestic," $34,900.00 ",19,Yes,Yes,Mast,21,8," $1,724.70 ",No,41, $49.05 , $662.70 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,Yes,Yes,No,Yes,Yes,No,18,Yes,No,No,No,Yes
0139-XRFSOB-402,1,2,Male,35,16,Service,No,7,No," $51,000.00 ",0.9,0.13311,0.32589,No,Married,2,0,0,0,0,1,3,Own,Foreign," $17,400.00 ",26,No,No,Othe,8,11," $6,912.00 ",No,9, $16.50 , $72.45 ,Yes, $29.90 , $216.95 ,No,Yes, $26.15 , $209.95 ,Yes,No,No,4,No,No,No,No,Yes,15,Yes,Yes,Yes,No,Yes
0297-JQFCXO-IEU,1,1,Female,30,14,Sales,No,1,No," $26,000.00 ",7.3,1.042002,0.855998,Yes,Married,4,2,0,0,1,1,3,Own,Foreign," $9,200.00 ",22,Yes,No,Disc,12,10," $3,512.30 ",Yes,43, $42.15 , $648.60 ,Yes, $46.60 ," $1,990.95 ",Yes,Yes, $44.65 ," $1,971.85 ",No,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,20,Yes,Yes,Yes,Yes,Yes
2871-SNYBHM-CFV,3,3,Female,27,15,Sales,No,0,No," $70,000.00 ",14.8,0.52836,9.83164,No,Married,5,4,0,1,0,1,0,-1,-1," $(1,000.00)",24,No,Yes,Disc,3,16," $7,334.50 ",Yes,14, $9.45 , $55.75 ,Yes, $33.30 , $438.65 ,No,Yes, $24.95 , $302.20 ,Yes,Yes,Yes,4,Yes,No,No,No,Yes,24,Yes,Yes,Yes,No,No
0504-ADVPUZ-TX6,1,1,Male,60,13,Sales,Yes,2,No," $30,000.00 ",12.2,0.7503,2.9097,No,Married,3,1,0,0,0,1,2,Own,Domestic," $20,900.00 ",21,Yes,No,AMEX,19,8," $2,822.40 ",Yes,55, $18.75 , $386.30 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,26,No,No,No,No,Yes
9381-GBLQVX-22A,1,2,Male,61,9,Professional,Yes,22,No," $105,000.00 ",10.7,3.79743,7.43757,No,Married,3,0,0,0,0,1,1,Own,Domestic," $43,800.00 ",23,No,Yes,AMEX,14,6," $1,726.00 ",No,41, $14.70 , $195.95 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,21,No,No,No,No,Yes
1328-FSHKMU-DEN,5,4,Male,55,13,Agriculture,No,27,No," $259,000.00 ",1.7,0.686868,3.716132,No,Unmarried,1,7,0,0,0,1,4,Own,Foreign," $93,400.00 ",34,No,Yes,AMEX,11,9," $4,407.00 ",Yes,26, $24.75 , $183.60 ,Yes, $22.85 , $595.95 ,Yes,No, $-   , $-   ,Yes,No,No,2,No,No,No,No,Yes,26,Yes,Yes,Yes,No,No
3957-CXVHIS-5IC,1,2,Male,26,16,Sales,No,1,No," $40,000.00 ",17.4,2.91624,4.04376,No,Unmarried,5,11,0,1,0,0,1,Own,Foreign," $21,500.00 ",32,No,Yes,Visa,9,11," $4,717.40 ",Yes,26, $21.60 , $187.60 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,No,Yes,Yes,No,20,No,Yes,Yes,No,No
5384-UZYOGL-D12,3,3,Male,71,13,Labor,Yes,36,Yes," $25,000.00 ",19.3,2.282225,2.542775,No,Married,2,0,0,0,0,1,1,Own,Foreign," $10,600.00 ",31,No,Yes,Disc,39,13," $5,231.20 ",No,72, $205.05 ," $4,869.05 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes
6461-FEHGND-IL1,4,1,Female,66,13,Crafts,No,26,No," $49,000.00 ",14.9,0.868819,6.432181,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic," $22,900.00 ",22,No,Yes,Visa,30,11," $2,714.00 ",No,61, $86.40 ," $1,617.85 ",No, $-   , $-   ,Yes,Yes, $57.40 ," $3,488.10 ",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,22,No,No,Yes,Yes,Yes
7514-EULFIQ-VLP,5,3,Male,36,22,Labor,No,6,No," $55,000.00 ",5.2,0.24596,2.61404,No,Married,4,3,2,1,0,1,2,Own,Domestic," $17,200.00 ",35,Yes,No,Visa,18,5," $1,590.40 ",No,47, $19.20 , $282.55 ,Yes, $49.85 ," $2,478.60 ",Yes,Yes, $58.00 ," $2,635.85 ",Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,14,Yes,Yes,Yes,Yes,No
3675-YYXWTP-H4F,4,3,Male,67,14,Sales,No,9,No," $65,000.00 ",31.1,9.440405,10.774595,Yes,Married,2,1,1,0,0,1,2,Own,Foreign," $26,300.00 ",24,No,Yes,Visa,27,12," $2,810.20 ",No,56, $77.25 ," $1,416.30 ",Yes, $47.30 ," $2,601.75 ",Yes,Yes, $46.85 ," $2,519.15 ",Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,20,Yes,Yes,No,Yes,Yes
4167-DAPNVW-9C5,5,5,Male,54,14,Crafts,Yes,8,No," $24,000.00 ",8.1,0.101088,1.842912,No,Unmarried,2,0,0,0,0,0,2,Own,Domestic," $16,800.00 ",31,Yes,No,Mast,8,8," $2,339.10 ",No,26, $20.25 , $176.35 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,Yes,No,No,No,No,25,No,Yes,No,No,No
8035-AAOARQ-CHX,2,2,Male,66,20,Labor,No,20,Yes," $9,000.00 ",13.9,0.048789,1.202211,No,Unmarried,2,1,0,1,0,0,1,Lease,Foreign," $4,200.00 ",23,No,No,Mast,25,13," $1,518.00 ",Yes,51, $39.90 , $679.25 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,Yes,No,No,No,No,No,0,Yes,No,Yes,No,Yes
7118-OKIQZT-P01,4,4,Male,27,12,Sales,No,1,No," $22,000.00 ",1.6,0.176,0.176,No,Married,4,0,0,0,0,1,1,Own,Domestic," $7,400.00 ",24,Yes,No,Disc,7,8," $1,326.90 ",Yes,19, $13.20 , $73.70 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,20,No,Yes,No,No,No
2736-SHWWRW-TA2,2,1,Male,33,20,Professional,No,3,No," $98,000.00 ",24.4,5.786704,18.125296,Yes,Unmarried,1,5,2,0,0,0,1,Own,Foreign," $60,200.00 ",28,No,No,AMEX,15,10," $5,273.60 ",No,65, $55.35 ," $1,210.30 ",Yes, $38.95 ," $2,577.95 ",Yes,Yes, $35.45 ," $2,215.40 ",Yes,Yes,No,2,No,No,No,No,Yes,20,Yes,Yes,Yes,Yes,Yes
1241-BECLPB-0DV,5,5,Female,26,15,Professional,Yes,1,No," $30,000.00 ",31.7,1.86396,7.64604,Yes,Married,3,4,0,0,0,1,3,Own,Foreign," $17,900.00 ",31,No,No,Mast,8,13," $3,099.00 ",No,25, $26.55 , $233.50 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,25,No,Yes,Yes,Yes,No
4952-HQNBEK-KCJ,2,3,Female,37,11,Service,No,12,No," $57,000.00 ",22.1,7.318857,5.278143,Yes,Unmarried,1,2,1,1,0,1,4,Own,Domestic," $30,900.00 ",30,No,Yes,Mast,19,8," $1,551.40 ",Yes,63, $42.00 , $966.75 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,4,No,No,No,No,No,20,Yes,Yes,No,No,Yes
8585-ZAIQRV-V3O,4,1,Male,61,14,Sales,No,5,No," $28,000.00 ",13.5,1.00548,2.77452,No,Married,2,0,0,0,0,1,1,Own,Foreign," $12,400.00 ",13,Yes,Yes,AMEX,2,11," $2,732.50 ",No,5, $9.30 , $14.70 ,Yes, $38.15 , $162.35 ,Yes,Yes, $36.65 , $133.35 ,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,22,Yes,Yes,Yes,Yes,No
0120-GCQSYY-BC4,4,4,Male,75,15,Sales,No,13,No," $63,000.00 ",11.4,3.432996,3.749004,No,Unmarried,1,2,2,0,0,0,1,Own,Foreign," $27,100.00 ",24,Yes,Yes,AMEX,34,11," $8,727.90 ",No,60, $89.25 ," $1,750.15 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,Yes,No,No,No,No,No,18,Yes,Yes,No,No,No
9141-IMUZJW-U82,3,2,Male,46,12,Sales,No,2,No," $53,000.00 ",7.1,0.778941,2.984059,No,Unmarried,1,0,0,0,0,1,3,Own,Foreign," $20,900.00 ",20,No,Yes,Disc,1,12," $1,770.00 ",Yes,3, $10.65 , $9.90 ,Yes, $22.70 , $51.45 ,Yes,No, $-   , $-   ,No,No,No,2,No,No,No,No,Yes,19,Yes,Yes,No,No,No
1044-QRFUCQ-ROS,1,2,Male,36,14,Sales,No,2,No," $29,000.00 ",11.9,1.708245,1.742755,Yes,Unmarried,1,0,0,0,0,1,4,Lease,Domestic," $12,300.00 ",30,No,Yes,Visa,2,12," $1,154.70 ",No,9, $4.65 , $13.05 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,15,No,No,No,No,No
9877-ZIUCDE-U4J,3,2,Female,51,16,Sales,Yes,10,No," $56,000.00 ",6.9,0.571872,3.292128,No,Unmarried,1,2,2,0,0,0,3,Own,Domestic," $27,300.00 ",15,No,No,Mast,12,7," $4,505.00 ",No,27, $19.05 , $166.75 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,No,No,No,No,19,Yes,No,Yes,No,No
7820-PLZGTY-X1X,5,5,Male,55,20,Professional,Yes,10,No," $208,000.00 ",14.1,9.208992,20.119008,Yes,Married,3,1,1,0,0,1,6,Own,Foreign," $77,900.00 ",33,No,Yes,Disc,13,10," $4,709.50 ",No,19, $26.40 , $165.25 ,Yes, $29.60 , $521.10 ,Yes,No, $-   , $-   ,Yes,No,No,3,No,No,No,No,Yes,14,Yes,No,Yes,No,Yes
9266-OLZOZZ-5H5,5,5,Male,58,13,Sales,No,6,Yes," $15,000.00 ",14.2,0.44091,1.68909,No,Married,4,0,0,0,0,0,3,Own,Domestic," $8,000.00 ",26,Yes,No,Visa,15,8," $1,924.90 ",No,46, $29.10 , $448.05 ,Yes, $33.45 ," $1,450.20 ",Yes,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,19,No,No,No,No,Yes
3493-FCRLYI-KXB,2,2,Female,38,16,Professional,Yes,5,No," $55,000.00 ",5.9,0.405625,2.839375,No,Married,4,1,1,0,0,1,0,-1,-1," $(1,000.00)",20,No,No,Disc,1,7," $2,087.30 ",No,5, $7.05 , $16.05 ,Yes, $50.45 , $179.95 ,Yes,Yes, $47.65 , $178.60 ,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,14,Yes,Yes,Yes,Yes,No
3757-RERTCC-6IF,3,4,Male,40,18,Professional,Yes,3,No," $101,000.00 ",2.1,0.752955,1.368045,No,Unmarried,1,5,2,0,1,0,1,Own,Foreign," $48,700.00 ",20,No,Yes,Visa,21,7," $3,417.90 ",No,48, $32.10 , $489.70 ,Yes, $64.30 ," $3,006.30 ",Yes,Yes, $101.00 ," $4,682.75 ",Yes,Yes,Yes,4,Yes,Yes,No,Yes,Yes,17,Yes,Yes,Yes,Yes,No
9932-JRQLDZ-AYG,3,4,Male,26,14,Sales,Yes,1,No," $19,000.00 ",4.1,0.317053,0.461947,Yes,Unmarried,1,2,1,0,0,0,2,Own,Domestic," $10,100.00 ",33,No,No,AMEX,4,7," $1,994.20 ",Yes,12, $12.60 , $45.35 ,Yes, $32.40 , $342.95 ,No,Yes, $20.20 , $226.45 ,Yes,No,Yes,4,Yes,No,No,No,Yes,13,Yes,Yes,Yes,No,No
8413-FSASIJ-JYM,1,1,Male,21,13,Service,Yes,1,No," $19,000.00 ",10.3,1.082221,0.874779,Yes,Unmarried,1,4,2,0,0,1,0,-1,-1," $(1,000.00)",11,No,Yes,AMEX,3,7," $2,243.30 ",No,14, $28.20 , $116.80 ,Yes, $35.80 , $463.60 ,Yes,Yes, $27.70 , $362.45 ,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,24,Yes,Yes,No,Yes,No
4537-OKWPPY-O6I,3,4,Male,19,14,Sales,No,0,No," $32,000.00 ",11.6,2.464768,1.247232,Yes,Married,4,1,1,0,0,1,0,-1,-1," $(1,000.00)",26,No,Yes,Disc,1,11," $3,685.20 ",No,16, $22.95 , $106.25 ,Yes, $22.55 , $324.50 ,No,No, $-   , $-   ,Yes,No,No,Yes,No,No,No,No,No,15,Yes,No,No,No,No
0206-WPXVWW-W8K,1,1,Male,32,15,Service,No,5,No," $19,000.00 ",21.1,0.697566,3.311434,Yes,Married,2,12,0,0,0,1,2,Own,Foreign," $8,800.00 ",11,No,No,AMEX,14,15," $4,749.60 ",No,45, $43.95 , $711.55 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,Yes,No,No,Yes,Yes,26,No,Yes,No,No,No
4220-KXXAHD-2EE,5,4,Female,42,17,Professional,No,11,No," $78,000.00 ",10.9,0.926718,7.575282,No,Unmarried,1,10,0,2,0,0,6,Own,Foreign," $49,800.00 ",23,No,No,Disc,9,15," $3,183.30 ",Yes,20, $24.60 , $200.65 ,Yes, $37.95 , $749.75 ,No,No, $-   , $-   ,Yes,Yes,No,4,No,No,No,No,Yes,17,Yes,Yes,Yes,No,No
7153-LSYSBU-BBY,3,4,Female,55,18,Labor,No,16,No," $91,000.00 ",25.6,3.401216,19.894784,No,Unmarried,1,4,0,0,0,1,2,Own,Domestic," $27,300.00 ",30,Yes,Yes,AMEX,30,10," $3,144.40 ",No,63, $87.75 ," $1,925.05 ",No, $-   , $-   ,Yes,Yes, $87.85 ," $5,516.95 ",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,20,Yes,No,No,Yes,Yes
0455-EFUBYG-CW2,5,2,Male,59,11,Service,No,26,No," $78,000.00 ",9.2,2.97804,4.19796,No,Married,4,0,0,0,0,1,2,Own,Foreign," $46,700.00 ",22,Yes,Yes,Mast,40,6," $1,689.40 ",Yes,72, $263.70 ," $6,307.40 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,3,Yes,Yes,Yes,Yes,No,21,Yes,No,Yes,No,Yes
9540-SJICFS-LU2,3,3,Female,25,18,Labor,No,1,No," $45,000.00 ",6.6,1.37214,1.59786,Yes,Married,8,6,2,0,0,1,2,Own,Foreign," $24,800.00 ",36,No,Yes,AMEX,8,10," $4,056.20 ",No,9, $24.30 , $82.50 ,Yes, $29.55 , $195.85 ,No,No, $-   , $-   ,No,No,No,4,No,No,No,No,Yes,24,Yes,Yes,No,No,No
