,CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,Gender_num,LoanDefault_num,DebtToIncomeRatio_Recoded,Age_Recoded,PhoneCoTenure_Coded,OwnsMobileDevice_Coded,HomeOwner2,VoiceLastMonth_Coded,CardSpendMonth_cat,EquipmentOverTenure_cat,CarValue_cat
1368,4658-VETXPI-KJJ,4,4,Female,53,20,Professional,No,8,No,88000.0,12.9,2.508792,8.843208,2,1,2.0,8.0,1.0,1.0,0.0,0.0,0,-1,-1,1000.0,21,Yes,No,Disc,35,9,1594.3,No,71, $66.15 ," $1,553.45 ",Yes, $60.55 ,4268.95,Yes,1, $79.30 ,2,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,No,23,Yes,Yes,Yes,Yes,Yes,2.0,2,3,3,4,2,1.0,66.15,1,3,1
1369,7254-GKAZNV-X3I,1,1,Male,21,15,Sales,No,0,No,44000.0,8.3,1.29646,2.35554,1,2,3.0,1.0,0.0,1.0,0.0,0.0,1,Own,Foreign,22000.0,29,Yes,Yes,Mast,3,12,3162.3,No,5, $18.00 , $43.35 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,3,No,No,No,No,Yes,18,Yes,Yes,Yes,No,No,1.0,1,2,1,1,2,1.0,18.0,1,1,1
1370,6446-TPSGXP-7M9,3,2,Female,54,14,Professional,No,12,No,90000.0,3.1,1.30572,1.48428,2,2,1.0,2.0,0.0,0.0,2.0,0.0,3,Own,Foreign,36400.0,31,No,Yes,Visa,8,14,5101.5,No,12, $28.05 , $127.95 ,No, $-   ,0.0,Yes,1, $39.30 ,1,No,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,17,Yes,Yes,Yes,No,No,2.0,2,1,3,1,2,1.0,28.05,1,1,2
1371,9122-PFMHXH-M31,1,3,Male,47,10,Sales,No,5,No,29000.0,5.8,0.380132,1.301868,2,1,2.0,7.0,0.0,0.0,0.0,0.0,2,Own,Foreign,13300.0,27,No,No,Mast,29,13,1966.0,No,60, $29.10 , $637.70 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,18,No,No,No,No,Yes,1.0,2,2,2,4,1,1.0,29.1,1,1,1
1372,4051-HMTRTW-XKC,5,5,Female,50,11,Labor,No,12,No,35000.0,1.7,0.03332,0.56168,2,1,2.0,6.0,1.0,0.0,0.0,1.0,2,Own,Foreign,22100.0,25,No,Yes,AMEX,20,10,3126.5,No,44, $18.15 , $302.15 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,1,No,No,No,No,No,19,Yes,No,Yes,No,Yes,2.0,2,1,3,3,1,2.0,18.15,1,1,1
1373,4420-KFHEEQ-C35,2,2,Female,48,17,Sales,No,7,No,91000.0,3.0,0.88452,1.84548,2,2,1.0,1.0,1.0,0.0,0.0,1.0,3,Own,Domestic,56700.0,25,No,No,Visa,13,13,5238.1,No,30, $36.15 , $330.80 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,Yes,No,3,Yes,Yes,Yes,Yes,No,15,Yes,Yes,No,Yes,No,2.0,2,1,3,2,2,2.0,36.15,1,1,3
1374,4992-SKSPGD-T2A,5,4,Male,69,9,Labor,No,37,Yes,29000.0,8.9,0.41296,2.16804,2,1,2.0,10.0,2.0,0.0,0.0,0.0,2,Own,Foreign,15900.0,26,Yes,No,Disc,37,6,1355.0,No,70, $109.05 ," $2,403.00 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,1,No,Yes,No,No,No,30,Yes,No,No,No,Yes,1.0,2,2,4,4,1,1.0,109.05,1,1,1
1375,0331-DSSQNF-CN0,3,4,Female,29,19,Sales,No,0,No,24000.0,14.2,0.814512,2.593488,2,1,2.0,2.0,0.0,0.0,2.0,1.0,1,Lease,Domestic,8900.0,29,Yes,No,Disc,5,9,1880.9,Yes,13, $20.10 , $78.80 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,Yes,No,No,No,21,Yes,Yes,No,Yes,No,2.0,2,3,1,1,2,2.0,20.1,1,1,1
1376,3786-MCAVDN-WCA,5,2,Female,35,19,Professional,No,5,No,49000.0,15.9,2.02566,5.76534,1,2,1.0,5.0,0.0,0.0,0.0,1.0,2,Lease,Domestic,27300.0,20,No,Yes,Disc,5,10,1776.6,Yes,8, $7.35 , $19.45 ,Yes, $32.00 ,232.7,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,26,No,Yes,Yes,Yes,No,2.0,1,4,2,1,2,2.0,7.35,1,1,2
1377,6659-PCCIGW-S64,2,1,Male,22,15,Crafts,No,1,No,20000.0,3.1,0.23374,0.38626,2,2,1.0,0.0,0.0,0.0,0.0,0.0,4,Lease,Foreign,8500.0,30,Yes,Yes,AMEX,4,10,3550.8,Yes,36, $27.90 , $310.80 ,Yes, $26.75 ,871.55,No,0, $-   ,1,Yes,No,No,2,Yes,Yes,Yes,No,No,31,Yes,Yes,Yes,No,No,1.0,2,1,1,2,2,1.0,27.9,1,1,1
1378,0375-GLYKLB-UWH,3,3,Female,51,8,Crafts,No,21,No,68000.0,14.8,2.385168,7.678832,2,2,1.0,1.0,1.0,0.0,0.0,0.0,7,Own,Foreign,29600.0,22,No,No,Mast,9,6,1462.8,No,32, $25.65 , $250.20 ,No, $-   ,0.0,Yes,0, $-   ,1,No,Yes,No,1,Yes,Yes,Yes,Yes,No,16,Yes,No,No,No,Yes,2.0,2,3,3,2,1,1.0,25.65,1,1,2
1379,2084-WBCKVO-E7E,4,5,,69,14,Service,No,25,No,72000.0,21.1,2.780136,12.411864,2,2,1.0,6.0,2.0,0.0,0.0,1.0,3,Own,Domestic,27000.0,36,No,No,Visa,23,9,2308.8,Yes,41, $48.15 , $674.25 ,Yes, $31.15 ,1236.5,No,0, $-   ,1,No,No,No,1,No,No,No,Yes,No,24,Yes,No,Yes,Yes,Yes,,2,4,4,3,1,2.0,48.15,1,1,2
1380,3644-HIVVTG-4X9,3,1,Male,34,18,Agriculture,No,7,No,29000.0,9.3,1.359288,1.337712,2,2,1.0,1.0,1.0,0.0,0.0,1.0,7,Own,Domestic,10400.0,26,Yes,Yes,AMEX,13,8,2831.7,Yes,32, $32.85 , $391.95 ,Yes, $33.60 ,1116.8,Yes,1, $25.35 ,1,Yes,No,Yes,4,Yes,Yes,Yes,No,Yes,17,Yes,Yes,Yes,No,No,1.0,2,2,2,2,2,2.0,32.85,1,1,1
1381,0856-WIQVNW-8X9,2,1,Male,47,14,Labor,No,16,No,74000.0,13.4,4.601024,5.314976,2,1,5.0,1.0,1.0,0.0,0.0,1.0,1,Own,Foreign,43100.0,31,Yes,No,Mast,20,10,3442.9,No,35, $29.10 , $349.25 ,No, $-   ,0.0,Yes,1, $29.05 ,1,Yes,Yes,Yes,1,Yes,Yes,Yes,Yes,No,21,Yes,Yes,No,No,No,1.0,2,3,2,2,2,2.0,29.1,1,1,2
1382,3281-LEIHNN-WXT,1,1,Female,77,14,Sales,Yes,13,Yes,10000.0,15.7,0.20253,1.36747,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1,Lease,Domestic,5500.0,19,Yes,Yes,Visa,37,12,2890.2,No,68, $63.00 ," $1,497.95 ",Yes, $28.55 ,1805.15,Yes,1, $25.60 ,1,Yes,Yes,No,2,No,No,No,No,Yes,22,Yes,Yes,Yes,No,Yes,2.0,2,4,4,4,2,1.0,63.0,1,2,1
1383,4166-FORUSS-SV2,5,4,Female,37,12,Sales,No,4,No,35000.0,2.3,0.4186,0.3864,1,1,3.0,0.0,0.0,0.0,0.0,0.0,3,Own,Domestic,11800.0,23,No,No,Visa,2,16,3672.7,Yes,3, $9.60 , $6.90 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,2,No,No,No,No,No,18,Yes,No,Yes,No,No,2.0,1,1,2,1,1,1.0,9.6,1,1,1
1384,1189-ZTXTHP-D6Z,1,1,Male,75,23,Professional,No,14,No,68000.0,11.9,3.139696,4.952304,2,2,1.0,5.0,0.0,0.0,0.0,1.0,1,Own,Domestic,43800.0,21,No,Yes,Disc,14,14,4207.9,Yes,26, $22.50 , $184.95 ,No, $-   ,0.0,Yes,1, $36.25 ,1,Yes,Yes,No,1,Yes,Yes,Yes,Yes,Yes,23,Yes,Yes,No,Yes,No,1.0,2,3,4,2,2,2.0,22.5,1,1,2
1385,4718-PRPJMN-G18,2,2,Female,52,13,Sales,No,14,No,33000.0,18.3,2.500146,3.538854,2,1,5.0,2.0,2.0,0.0,0.0,0.0,3,Own,Foreign,15800.0,24,No,No,Mast,34,10,3415.2,No,65, $90.45 ," $2,020.50 ",Yes, $33.55 ,2079.7,Yes,0, $-   ,1,No,No,No,0,No,Yes,No,Yes,No,18,No,Yes,No,No,Yes,2.0,2,4,3,4,2,1.0,90.45,1,2,1
1386,9491-FAHNZV-U05,2,2,,25,15,Crafts,No,3,No,16000.0,17.4,0.704352,2.079648,2,1,5.0,7.0,0.0,0.0,0.0,1.0,2,Own,Domestic,7200.0,27,No,Yes,AMEX,7,8,2265.2,No,22, $30.45 , $218.60 ,Yes, $33.45 ,697.65,No,1, $25.85 ,1,No,No,Yes,0,Yes,Yes,No,Yes,Yes,23,Yes,Yes,Yes,Yes,No,,2,4,1,2,2,2.0,30.45,1,1,1
1387,4375-QMTCGM-VAG,3,1,Male,46,12,Crafts,Yes,18,No,63000.0,19.8,3.941784,8.532216,2,2,1.0,0.0,0.0,0.0,0.0,0.0,3,Own,Domestic,38500.0,18,Yes,No,Visa,29,6,1738.4,No,69, $33.30 , $804.55 ,Yes, $53.90 ,3686.85,Yes,1, $60.25 ,2,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,19,Yes,Yes,Yes,No,Yes,1.0,2,4,2,4,2,1.0,33.3,1,3,2
1388,6868-QULCZX-N11,3,2,Male,59,11,Labor,Yes,28,No,159000.0,11.3,6.216582,11.750418,2,2,1.0,0.0,0.0,0.0,0.0,1.0,3,Own,Domestic,98500.0,25,Yes,Yes,Othe,40,11,16649.8,No,71, $110.25 ," $2,615.70 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,No,Yes,No,No,15,Yes,No,No,No,Yes,1.0,2,3,3,4,1,2.0,110.25,2,1,4
1389,6991-RPVZNV-2S4,5,5,Female,33,17,Labor,Yes,6,No,37000.0,9.3,0.726051,2.714949,2,2,2.0,0.0,0.0,0.0,0.0,1.0,1,Own,Foreign,16100.0,26,No,No,Mast,15,16,3513.2,Yes,41, $37.80 , $507.30 ,Yes, $39.75 ,1634.45,Yes,1, $31.15 ,1,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,23,Yes,No,Yes,Yes,No,2.0,2,2,2,3,1,2.0,37.8,1,2,1
1390,8652-FHVYTV-733,1,4,Male,61,9,Professional,No,13,No,34000.0,12.8,1.375232,2.976768,2,1,2.0,0.0,0.0,0.0,0.0,1.0,1,Own,Foreign,18900.0,32,No,Yes,Visa,32,4,434.9,No,56, $83.10 ," $1,530.35 ",No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,No,No,No,No,14,No,No,No,No,Yes,1.0,2,3,3,3,1,2.0,83.1,1,1,1
1391,8267-MZTNYW-CEQ,5,1,Female,75,11,Professional,No,6,Yes,15000.0,15.8,1.21107,1.15893,2,2,1.0,6.0,3.0,3.0,0.0,1.0,3,Lease,Foreign,7100.0,16,No,No,AMEX,30,11,3747.0,No,62, $58.65 ," $1,240.20 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,No,No,24,No,No,No,No,No,2.0,2,4,4,4,1,2.0,58.65,1,1,1
1392,9890-EGNIOS-BWR,2,4,Female,35,15,Agriculture,No,7,No,30000.0,2.7,0.25353,0.55647,2,1,3.0,0.0,0.0,0.0,0.0,0.0,2,Lease,Foreign,11000.0,27,No,No,Disc,11,12,2507.0,No,35, $27.30 , $378.50 ,Yes, $35.15 ,1163.4,Yes,0, $-   ,1,Yes,No,No,4,No,No,No,No,Yes,21,Yes,Yes,Yes,Yes,No,2.0,2,1,2,2,2,1.0,27.3,1,1,1
1393,0450-DSWNCJ-69N,1,2,Female,41,11,Crafts,Yes,13,No,42000.0,7.5,1.8837,1.2663,2,1,4.0,4.0,0.0,2.0,0.0,1.0,2,Own,Domestic,24000.0,23,No,Yes,Visa,23,12,2683.3,No,44, $17.55 , $245.20 ,No, $-   ,0.0,Yes,0, $-   ,1,No,Yes,Yes,3,Yes,Yes,Yes,Yes,No,25,Yes,No,No,Yes,No,2.0,2,2,2,3,1,2.0,17.55,1,1,1
1394,2177-HGKDZL-NV5,2,1,Male,37,11,Sales,No,1,No,28000.0,10.9,0.86982,2.18218,2,1,2.0,0.0,0.0,0.0,0.0,1.0,1,Lease,Domestic,12800.0,23,Yes,No,Mast,19,13,2962.1,No,64, $72.90 ," $1,457.75 ",No, $-   ,0.0,Yes,0, $-   ,1,No,No,Yes,0,Yes,Yes,Yes,Yes,No,24,Yes,No,No,No,No,1.0,2,3,2,4,1,2.0,72.9,1,1,1
1395,9219-SKMXVG-KO5,3,3,Female,57,15,Sales,Yes,4,No,31000.0,5.6,0.27776,1.45824,2,2,1.0,6.0,0.0,0.0,0.0,1.0,2,Own,Foreign,8100.0,41,No,No,Mast,17,8,2192.2,No,46, $36.45 , $507.20 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,23,Yes,Yes,No,No,Yes,2.0,2,2,3,3,2,2.0,36.45,1,1,1
1396,6191-MCZORB-TXX,5,2,Male,39,13,Sales,No,4,No,53000.0,5.4,0.818532,2.043468,2,1,4.0,5.0,1.0,0.0,0.0,0.0,3,Own,Domestic,27400.0,25,No,No,Visa,21,11,10094.1,Yes,31, $40.35 , $408.05 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,Yes,Yes,Yes,No,27,Yes,No,No,No,Yes,1.0,2,2,2,2,1,1.0,40.35,2,1,2
1397,3689-EBNKFV-ZQ3,1,1,Female,60,14,Professional,No,7,No,59000.0,17.3,6.277305,3.929695,1,1,2.0,0.0,0.0,0.0,0.0,1.0,0,-1,-1,1000.0,23,No,Yes,Mast,10,12,3199.1,No,19, $12.30 , $98.40 ,Yes, $35.25 ,644.9,No,0, $-   ,1,No,No,No,0,No,Yes,Yes,Yes,Yes,8,No,No,No,No,No,2.0,1,4,3,2,1,2.0,12.3,1,1,1
1398,9839-XDOELB-L4D,5,3,Female,21,15,Sales,Yes,0,No,29000.0,10.3,0.409219,2.577781,2,1,7.0,10.0,2.0,0.0,0.0,1.0,3,Own,Domestic,13900.0,27,Yes,No,Visa,3,13,2725.0,Yes,16, $21.45 , $106.95 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,22,Yes,No,No,No,No,2.0,2,3,1,1,1,2.0,21.45,1,1,1
1399,7682-YJAJQX-74R,4,4,Male,22,12,Sales,No,0,No,21000.0,6.5,0.623805,0.741195,2,1,8.0,2.0,2.0,0.0,0.0,1.0,1,Own,Domestic,11500.0,22,Yes,Yes,Visa,4,13,1988.4,Yes,24, $34.80 , $242.40 ,Yes, $30.10 ,673.2,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,20,Yes,Yes,No,No,No,1.0,2,2,1,2,2,2.0,34.8,1,1,1
1400,9389-BCPUDZ-KKD,2,1,Female,65,15,Sales,No,3,No,41000.0,9.0,1.9557,1.7343,2,2,1.0,0.0,0.0,0.0,0.0,1.0,2,Own,Domestic,26300.0,20,Yes,Yes,AMEX,15,10,2105.0,Yes,39, $26.55 , $340.40 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,19,Yes,No,No,No,No,2.0,2,2,4,3,1,2.0,26.55,1,1,2
1401,7171-GXYUTW-OF0,2,1,Female,72,12,Crafts,No,43,Yes,29000.0,9.4,1.575628,1.150372,2,2,1.0,0.0,0.0,0.0,0.0,1.0,2,Lease,Foreign,16900.0,27,No,No,Mast,17,7,844.5,No,43, $33.30 , $426.25 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,20,Yes,No,No,No,Yes,2.0,2,2,4,3,1,2.0,33.3,1,1,1
1402,6094-IJGBOJ-7L6,2,2,Female,42,12,Labor,No,13,No,92000.0,9.7,1.579548,7.344452,2,2,1.0,6.0,0.0,0.0,0.0,1.0,4,Own,Domestic,53900.0,21,Yes,Yes,Mast,2,9,3104.6,Yes,11, $11.25 , $30.30 ,No, $-   ,0.0,Yes,1, $19.20 ,1,No,Yes,No,0,Yes,Yes,Yes,Yes,No,12,No,No,No,No,No,2.0,2,2,2,1,1,2.0,11.25,1,1,3
1403,1708-FTDRQN-MYP,3,4,Female,56,13,Sales,No,6,No,26000.0,3.6,0.72072,0.21528,2,2,1.0,1.0,0.0,1.0,0.0,1.0,1,Own,Domestic,14900.0,28,No,No,Disc,37,13,2411.1,No,68, $98.40 ," $2,272.80 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,No,No,15,Yes,No,Yes,No,Yes,2.0,2,1,3,4,1,2.0,98.4,1,1,1
1404,1484-QEODBZ-1P4,4,2,Female,46,14,Professional,No,9,No,59000.0,16.9,2.482779,7.488221,2,2,1.0,1.0,0.0,1.0,0.0,0.0,3,Own,Foreign,33200.0,31,No,No,Mast,16,10,3432.8,Yes,45, $8.70 , $117.35 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,Yes,No,Yes,No,20,No,No,No,No,No,2.0,2,4,2,3,1,1.0,8.7,1,1,2
1405,5657-GLVSOB-7JR,1,2,Female,74,14,Sales,No,8,Yes,18000.0,13.9,0.535428,1.966572,2,2,1.0,2.0,0.0,2.0,0.0,0.0,3,Lease,Foreign,8200.0,15,No,No,Mast,16,9,1115.1,No,32, $34.65 , $316.00 ,No, $-   ,0.0,Yes,1, $32.30 ,1,No,Yes,Yes,3,Yes,Yes,Yes,Yes,No,17,Yes,No,No,Yes,No,2.0,2,3,4,2,1,1.0,34.65,1,1,1
1406,5332-IHQPWH-72A,2,1,Male,29,17,Crafts,No,3,No,16000.0,11.2,0.521472,1.270528,1,2,1.0,0.0,0.0,0.0,0.0,1.0,1,Own,Foreign,6800.0,20,No,Yes,AMEX,11,12,3104.4,No,44, $40.50 , $644.75 ,Yes, $24.60 ,980.55,Yes,0, $-   ,1,No,No,No,1,No,No,No,No,Yes,21,Yes,Yes,Yes,No,Yes,1.0,1,3,1,3,2,2.0,40.5,1,1,1
1407,9028-KURTGQ-O61,4,4,Female,25,19,Sales,No,0,No,22000.0,13.9,1.220142,1.837858,2,2,2.0,4.0,4.0,0.0,0.0,1.0,3,Own,Domestic,5900.0,36,Yes,Yes,Visa,1,13,1377.0,Yes,2, $8.70 , $10.30 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,Yes,No,No,No,No,21,Yes,Yes,Yes,No,No,2.0,2,3,1,1,2,2.0,8.7,1,1,1
1408,5303-MFNEPP-GGF,3,1,Female,18,13,Labor,No,0,No,16000.0,12.2,0.833504,1.118496,2,1,7.0,0.0,0.0,0.0,0.0,1.0,1,Lease,Domestic,6000.0,26,No,Yes,Disc,0,11,2406.2,Yes,2, $39.45 , $19.60 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,Yes,No,No,No,No,18,Yes,No,Yes,No,Yes,2.0,2,3,1,1,1,2.0,39.45,1,1,1
1409,8395-BLTIRZ-TKI,1,1,Male,69,10,Professional,No,10,Yes,9000.0,34.1,0.902286,2.166714,2,1,2.0,1.0,0.0,0.0,0.0,1.0,1,Lease,Domestic,4800.0,17,No,No,AMEX,13,10,3133.3,No,38, $34.05 , $399.95 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,No,No,0,No,No,No,No,No,1.0,2,4,4,2,1,2.0,34.05,1,1,1
1410,5570-UBZQVB-V31,4,4,Female,71,16,Crafts,No,39,No,209000.0,1.1,0.9196,1.3794,2,2,1.0,1.0,0.0,1.0,0.0,0.0,1,Own,Foreign,89700.0,34,No,No,Mast,39,6,6925.5,No,72, $119.85 ," $2,791.10 ",Yes, $65.10 ,4713.5,Yes,1, $66.50 ,2,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,22,Yes,Yes,Yes,Yes,Yes,2.0,2,1,4,4,2,1.0,119.85,1,3,4
1411,8558-BHAKRJ-QTS,1,2,Female,42,11,Sales,No,1,No,30000.0,16.9,1.54635,3.52365,2,1,2.0,0.0,0.0,0.0,0.0,1.0,2,Own,Domestic,10100.0,26,No,No,Visa,18,11,3595.2,Yes,46, $31.05 , $468.25 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,17,No,No,No,No,No,2.0,2,4,2,3,1,2.0,31.05,1,1,1
1412,0016-YQHYTA-32U,5,5,Female,27,16,Professional,Yes,3,No,72000.0,11.3,4.92228,3.21372,2,1,4.0,2.0,0.0,1.0,0.0,1.0,2,Own,Domestic,17000.0,21,No,Yes,Visa,9,11,2504.4,No,47, $21.30 , $331.20 ,No, $-   ,0.0,Yes,1, $37.35 ,1,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,No,Yes,No,2.0,2,3,1,3,2,2.0,21.3,1,1,1
1413,2407-DZNLGH-P63,1,2,Male,18,13,Professional,No,0,No,24000.0,10.4,1.517568,0.978432,1,2,2.0,1.0,1.0,0.0,0.0,0.0,3,Own,Foreign,14400.0,19,No,No,Mast,0,9,2182.0,Yes,1, $19.80 , $6.60 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,16,No,No,No,No,Yes,1.0,1,3,1,1,1,1.0,19.8,1,1,1
1414,0008-ZIQQOT-SGB,3,1,Female,40,21,Sales,No,3,No,138000.0,6.2,2.233116,6.322884,2,1,3.0,8.0,1.0,4.0,0.0,1.0,2,Own,Domestic,66200.0,16,Yes,Yes,AMEX,1,6,5552.1,Yes,1, $6.45 , $2.15 ,Yes, $42.80 ,42.8,Yes,1, $30.05 ,1,No,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,24,Yes,Yes,No,Yes,No,2.0,2,2,2,1,2,2.0,6.45,1,1,3
1415,6823-GGYTNB-AZF,2,1,Male,24,12,Service,No,4,No,15000.0,7.3,0.533265,0.561735,1,2,1.0,0.0,0.0,0.0,0.0,0.0,4,Own,Foreign,6400.0,31,No,No,Mast,1,6,918.8,Yes,3, $5.85 , $3.15 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,18,Yes,Yes,No,No,No,1.0,1,2,1,1,2,1.0,5.85,1,1,1
1416,3923-ZOSAYQ-53X,3,4,Male,54,21,Professional,No,7,No,108000.0,5.4,0.110808,5.721192,2,1,2.0,0.0,0.0,0.0,0.0,0.0,5,Own,Foreign,46000.0,27,Yes,Yes,Disc,7,1,265.4,No,12, $24.60 , $95.00 ,Yes, $51.45 ,576.95,Yes,1, $74.85 ,1,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,13,Yes,Yes,Yes,Yes,Yes,1.0,2,2,3,1,2,1.0,24.6,1,1,2
1417,0261-LJPDKI-ASJ,1,2,Female,63,20,Sales,Yes,1,No,87000.0,9.1,1.551732,6.365268,1,2,1.0,7.0,1.0,0.0,0.0,0.0,1,Own,Domestic,34700.0,30,Yes,Yes,AMEX,6,7,2037.7,No,12, $18.60 , $86.50 ,Yes, $46.60 ,526.95,Yes,1, $47.90 ,1,Yes,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,12,Yes,Yes,Yes,Yes,No,2.0,1,2,4,1,2,1.0,18.6,1,1,2
1418,9516-LVHKOJ-VNA,3,1,Male,24,18,Sales,No,0,No,42000.0,1.6,0.089376,0.582624,2,2,2.0,4.0,0.0,0.0,0.0,1.0,2,Own,Domestic,24700.0,21,No,Yes,Disc,2,10,1716.7,No,3, $5.25 , $7.55 ,Yes, $28.05 ,56.85,No,1, $20.45 ,1,Yes,No,Yes,3,No,No,No,No,Yes,19,Yes,Yes,Yes,No,No,1.0,2,1,1,1,2,2.0,5.25,1,1,1
1419,1830-MQTMVB-DRW,5,5,Male,35,11,Professional,No,4,No,25000.0,8.1,0.803925,1.221075,2,2,2.0,9.0,1.0,0.0,0.0,1.0,0,-1,-1,1000.0,21,No,No,AMEX,17,9,5315.6,Yes,43, $33.75 , $496.40 ,No, $-   ,0.0,Yes,0, $-   ,1,No,Yes,No,1,Yes,Yes,Yes,Yes,No,14,Yes,No,No,No,Yes,1.0,2,2,2,3,1,2.0,33.75,1,1,1
1420,7700-IKRIUD-7M2,2,3,Female,24,11,Professional,No,3,No,20000.0,2.5,0.1235,0.3765,2,1,2.0,1.0,1.0,0.0,0.0,1.0,1,Lease,Foreign,11800.0,28,Yes,No,Disc,6,16,4023.9,Yes,61, $25.80 , $505.70 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,No,No,22,No,No,No,No,Yes,2.0,2,1,1,4,1,2.0,25.8,1,1,1
1421,5462-YVMWHG-3KQ,1,1,Male,36,17,Sales,No,1,No,23000.0,3.1,0.094116,0.618884,1,1,3.0,0.0,0.0,0.0,0.0,1.0,3,Lease,Domestic,13700.0,27,Yes,Yes,Visa,11,12,3489.5,Yes,14, $18.30 , $67.10 ,Yes, $30.55 ,397.4,No,0, $-   ,1,No,No,No,2,No,No,No,No,Yes,23,Yes,Yes,Yes,No,No,1.0,1,1,2,1,2,2.0,18.3,1,1,1
1422,7338-XSQMNF-6EV,2,1,Male,45,13,Crafts,Yes,15,No,57000.0,4.6,1.29789,1.32411,2,1,3.0,5.0,0.0,1.0,0.0,1.0,2,Lease,Domestic,30400.0,22,No,Yes,Disc,21,10,2742.0,No,34, $22.80 , $264.70 ,Yes, $35.05 ,1096.95,Yes,0, $-   ,1,Yes,No,No,2,No,Yes,Yes,Yes,No,20,Yes,No,No,Yes,No,1.0,2,1,2,2,1,2.0,22.8,1,1,2
1423,6835-ICMHVZ-Y5G,2,2,Female,45,12,Professional,No,5,No,32000.0,14.7,1.204224,3.499776,1,2,1.0,9.0,3.0,0.0,0.0,1.0,3,Own,Domestic,21100.0,22,No,Yes,Visa,22,7,1326.8,No,62, $78.60 ," $1,602.50 ",No, $-   ,0.0,No,0, $-   ,1,Yes,No,No,0,No,No,No,No,No,19,Yes,No,No,No,Yes,2.0,1,3,2,4,1,2.0,78.6,1,1,1
1424,0849-BXGGUY-7HY,4,1,Male,52,13,Crafts,No,23,No,140000.0,0.1,0.04284,0.09716,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1,Own,Foreign,56700.0,17,Yes,Yes,AMEX,21,9,7198.7,No,46, $48.90 , $719.45 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,19,No,No,No,Yes,Yes,1.0,2,1,3,3,1,1.0,48.9,1,1,3
