,UNITID,Long-term investments,Total assets,Total liabilities,Total unrestricted net assets,Total expenses-Total amount,Student service-Total amount,Academic support-Total amount,Public service-Total amount,Research-Total amount,Net assets released from restriction - Total,Total revenues and investment return - Total,Other revenue - Total,Investment return - Total,Total discounts and allowances,Tuition and fees - Total,Total student grants,Total expenses,Total revenues and investment return,Total net assets,Total restricted net assets,INSTNM,ZIP,LATITUDE,LONGITUDE
1045,207971,531476061.0,1569919773.0,191863203.0,197279958.0,212905703,14545852,34036376,7712629,19048012,0,209071905,5088366,60810073,95264570.0,71937781,98742619.0,212905703.0,209071905.0,1378056570.0,1180776612.0,University of Tulsa,74104-3189,36.152324,-95.945941
1046,208488,302118.0,111277409.0,75400826.0,18302882.0,96246470,41720747,2421379,0,0,0,91590504,1760028,0,26581632.0,80709908,30092990.0,96246470.0,91590504.0,35876583.0,17573701.0,,,,
1047,208725,1290452.0,8126344.0,1763426.0,5403722.0,2460220,446090,57594,0,0,0,3019103,0,58885,469469.0,923537,764452.0,2460220.0,3019103.0,6362918.0,959196.0,New Hope Christian College-Eugene,97405,44.032674,-123.15355
1048,208822,45436750.0,194146773.0,60104158.0,104593042.0,86714738,12569598,4957455,0,0,0,94352141,0,3330309,38058692.0,72247403,42500913.0,86714738.0,94352141.0,134042615.0,29449573.0,George Fox University,97132,45.303629,-122.967494
1049,209056,247228159.0,457296934.0,134707087.0,104170423.0,122443806,15465410,11909644,1345295,2756030,0,132112180,3064279,5252460,60873917.0,81640745,63716469.0,122443806.0,132112180.0,322589847.0,218419424.0,Lewis & Clark College,97219-7899,45.450882,-122.669137
1050,209065,125034529.0,269211978.0,55572233.0,107147902.0,66399583,11965485,5105345,0,0,0,68511406,2238108,7406433,37246757.0,38896138,40776384.0,66399583.0,68511406.0,213639745.0,106491843.0,Linfield University-McMinnville Campus,97128-6894,45.201173,-123.199642
1051,209241,,,,,10901034,314854,304530,0,0,0,23695053,17704426,653704,0.0,2495353,249094.0,,,,,Mount Angel Seminary,97373,45.057871,-122.775405
1052,209287,6883000.0,32237000.0,3810000.0,13763000.0,15520000,2795000,1118000,0,0,0,18214000,0,369000,3088000.0,7375000,4201853.0,15520000.0,18214000.0,28427000.0,14664000.0,Multnomah University,97220,45.527139,-122.575557
1053,209296,88095.0,26063931.0,13836736.0,9526875.0,21015141,1759803,1600488,76728,1038676,0,20319003,0,529448,0.0,14830084,550798.0,21015141.0,20319003.0,12227195.0,2700320.0,National University of Natural Medicine,97201-4848,45.501931,-122.6766
1054,209409,16320755.0,36796512.0,16698451.0,3550405.0,14948405,4379795,1810644,0,0,0,17767774,1103751,977474,5885920.0,9133631,7444159.0,14948405.0,17767774.0,20098061.0,16547656.0,Bushnell University,97401-3745,44.047483,-123.079754
1055,209603,10122858.0,34176556.0,6003643.0,11953042.0,19152662,3815351,2823056,0,0,0,15857950,666051,846672,9997344.0,10523977,11123979.0,19152662.0,15857950.0,28172913.0,16219871.0,Pacific Northwest College of Art,97209-3404,45.526766,-122.678182
1056,209612,77378464.0,279779591.0,120786082.0,86025964.0,123978352,15004200,28021881,415496,1997462,0,131955312,528344,2539921,42954504.0,102519661,46364541.0,123978352.0,131955312.0,158993509.0,72967545.0,Pacific University,97116,45.521394,-123.108777
1057,209825,263284000.0,613041000.0,113378000.0,245574000.0,142252000,32055000,4570000,0,1101000,0,171110000,6266000,17546000,88224000.0,103300000,91140290.0,142252000.0,171110000.0,499663000.0,254089000.0,University of Portland,97203-5798,45.572724,-122.726691
1058,209922,625096574.0,828227041.0,167284373.0,366475437.0,98903244,12606487,13180403,590455,1570330,0,102416979,1575016,21222498,28992390.0,51747823,30198518.0,98903244.0,102416979.0,660942668.0,294467231.0,Reed College,97202-8199,45.480959,-122.630348
1059,210304,17021001.0,32792487.0,14029666.0,9297987.0,17770170,4555780,744868,126208,0,0,17045249,402802,815789,1631182.0,9625389,4718335.0,17770170.0,17045249.0,18762821.0,9464834.0,Warner Pacific University,97215,45.506265,-122.592498
1060,210331,1314741.0,20839718.0,12380658.0,5888539.0,21596605,4526848,1815698,0,0,0,23178122,0,0,15492522.0,14382337,17673285.0,21596605.0,23178122.0,8459060.0,2570521.0,Corban University,97317-9392,44.882399,-122.961129
1061,210368,3220406.0,7402063.0,1698434.0,2619153.0,8237230,1026047,572147,0,0,0,9669702,72425,159554,724500.0,6202806,724500.0,8237230.0,9669702.0,5703629.0,3084476.0,Western Seminary,97215-3367,45.512091,-122.606374
1062,210401,281092000.0,461699000.0,106102000.0,106967000.0,91409000,13204000,17977000,0,1833000,0,86609000,2105000,6983000,48990000.0,54469000,51660000.0,91409000.0,86609000.0,355597000.0,248630000.0,Willamette University,97301,44.935457,-123.030537
1063,210438,5587472.0,41236099.0,12272872.0,27467296.0,25659385,3427483,2739426,0,114190,0,35388888,6314895,242726,1291936.0,25801222,1291936.0,25659385.0,35388888.0,28963227.0,1495931.0,University of Western States,97213,45.5365193,-122.580586
1064,210492,,,,,17295939,4297495,1948537,2841,492741,0,28371365,77361,3139181,2535897.0,4443396,3368501.0,,,,,Bryn Athyn College of the New Church,19009-0717,40.134393,-75.060808
1065,210508,,,,,4434674,11916,352004,0,0,0,4756733,0,429978,0.0,0,278975.0,,,,,Academy of Vocal Arts,19103-6685,39.94796,-75.173735
1066,210571,70624504.0,178563640.0,53433234.0,51301234.0,50449715,10059171,2272313,255077,0,0,50390292,1725207,907329,48570446.0,25311624,55625955.0,50449715.0,50390292.0,125130406.0,73829172.0,Albright College,19612-5234,40.361351,-75.909742
1067,210669,258686223.0,397585888.0,83059187.0,85109467.0,73972226,18566632,6611232,0,1070643,0,88415852,16043030,2082920,52907212.0,28779229,58517941.0,73972226.0,88415852.0,314526701.0,229417234.0,Allegheny College,16335-3902,41.64869,-80.147168
1068,210739,91951891.0,241844663.0,68125385.0,133703149.0,75868551,12154539,4450575,0,0,0,86271529,1116298,4648880,32561431.0,57473815,37465654.0,75868551.0,86271529.0,173719278.0,40016129.0,DeSales University,18034-9568,40.539091,-75.375608
1069,210775,26524784.0,157362646.0,77576597.0,56840808.0,61046030,8467908,5770761,0,0,0,63363633,8619,930780,23971763.0,45651408,29978610.0,61046030.0,63363633.0,79786049.0,22945241.0,Alvernia University,19607-1799,40.310028,-75.936754
1070,210809,68266687.0,102447929.0,12021112.0,31347003.0,38726053,1492848,2582149,0,0,0,20846321,724332,-4200408,0.0,20933894,417210.0,38726053.0,20846321.0,90426817.0,59079814.0,American College of Financial Services,19406,40.101644,-75.394652
1071,211024,6982415.0,16710427.0,11352446.0,-663571.0,9367877,1425449,187650,0,0,0,9229551,0,366817,27242.0,5730041,4496743.0,9367877.0,9229551.0,5357981.0,6021552.0,Clarks Summit University,18411-1250,41.495062,-75.685472
1072,211088,66136000.0,259635000.0,108583000.0,113719000.0,118964000,14677000,7197000,154000,892000,0,124128000,39317000,5949000,46823000.0,67116000,52881000.0,118964000.0,124128000.0,151052000.0,37333000.0,Arcadia University,19038-3295,40.092606,-75.163876
1073,211130,3468257.0,5454549.0,1191444.0,233035.0,3346712,405089,367067,0,0,0,4228478,0,981885,244606.0,1481291,244606.0,3346712.0,4228478.0,4263105.0,4030070.0,Missio Theological Seminary,19123,39.959026,-75.150056
1074,211273,931340000.0,1226849000.0,147808000.0,521709000.0,133746000,12797000,16496000,1463000,2156000,0,139934000,5201000,22961000,40785000.0,43941000,45757000.0,133746000.0,139934000.0,1079041000.0,557332000.0,Bryn Mawr College,19010,40.02736,-75.313223
1075,211291,936008000.0,1415233000.0,282215000.0,464606000.0,239462000,45966000,30589000,959000,2520000,0,262096000,-1382000,42427000,61862000.0,137957000,64304000.0,239462000.0,262096000.0,1133018000.0,668412000.0,Bucknell University,17837,40.954317,-76.882616
1076,211352,42166174.0,143964578.0,66227144.0,53881366.0,54617006,12489686,6123722,0,0,0,50792664,0,3050370,25280846.0,29244297,31541221.0,54617006.0,50792664.0,77737434.0,23856068.0,Cabrini University,19087-3698,40.056355,-75.375263
1077,211431,38422968.0,107730337.0,34639700.0,37419591.0,48114142,3328181,7094146,0,0,0,49911162,0,1966774,11503536.0,33804785,18048397.0,48114142.0,49911162.0,73090637.0,35671046.0,Carlow University,15213-3165,40.439293,-79.963448
1078,211440,2521843992.0,4413117679.0,1014849679.0,1564490000.0,1251069552,65750851,143547646,0,233679590,0,1458568433,88456849,187984575,165219622.0,558157834,170365507.0,1251069552.0,1458568433.0,3398268000.0,1833778000.0,Carnegie Mellon University,15213-3890,40.44357,-79.941993
1079,211468,36136164.0,92093614.0,26341641.0,25590685.0,37788142,6265084,1295061,1723196,0,0,39711364,1769913,1697848,16505205.0,27332618,19196926.0,37788142.0,39711364.0,65751973.0,40161288.0,Cedar Crest College,18104-6196,40.586318,-75.519221
1080,211556,81633866.0,217898263.0,84001802.0,28018739.0,70146590,17631063,2223812,1752489,0,0,69557663,23807,5207044,20697460.0,45290506,23313244.0,70146590.0,69557663.0,133896461.0,105877722.0,Chatham University,15232,40.448432,-79.926083
1081,211583,9908246.0,64542797.0,31337463.0,17892548.0,37232898,7000566,2989411,0,0,0,37777427,2668201,574725,16687530.0,24858421,21455857.0,37232898.0,37777427.0,33205334.0,15312786.0,Chestnut Hill College,19118-2693,40.08678,-75.228742
1082,211635,,,,,3418386,0,63786,0,0,0,2425917,29032,0,309702.0,1684973,711912.0,,,,,Citizens School of Nursing,15084,40.573248,-79.798934
1083,211893,171072319.0,300487292.0,6114024.0,129163842.0,23059459,2539413,1253034,0,0,0,21594864,2278886,8436335,0.0,748054,1569980.0,23059459.0,21594864.0,294373268.0,165209426.0,Curtis Institute of Music,19103,39.948857,-75.170727
1084,211981,35005620.0,111000564.0,44383877.0,39486025.0,61549318,10163065,6454645,112520,195871,0,60301755,1878513,2214556,35007772.0,38291827,39921492.0,61549318.0,60301755.0,66616687.0,27130662.0,Delaware Valley University,18901-2697,40.298659,-75.158452
1085,212009,424175230.0,731813464.0,156896778.0,359906495.0,129952814,17778569,12550035,575889,2985431,0,147868941,1809762,31773954,59974618.0,67214510,62064461.0,129952814.0,147868941.0,574916686.0,215010191.0,Dickinson College,17013-2896,40.202796,-77.197854
1086,212054,868923000.0,2159844000.0,874752000.0,590213000.0,1072420000,81083000,202734000,1250000,138845000,0,1019423000,45583000,49997000,344479491.0,606426000,423449666.0,1072420000.0,1019423000.0,1285092000.0,694879000.0,Drexel University,19104,39.955217,-75.190051
1087,212106,478891000.0,869321000.0,291563000.0,373954000.0,287389000,17787000,40359000,5860000,13980000,0,374776000,78678000,9994000,134732000.0,223438000,147285000.0,287389000.0,374776000.0,577758000.0,203804000.0,Duquesne University,15282,40.43589,-79.993123
1088,212133,29255529.0,97312015.0,37587928.0,30001372.0,52186132,11078574,4086747,0,0,0,51616176,1643885,942740,28531631.0,34857906,32752769.0,52186132.0,51616176.0,59724087.0,29722715.0,Eastern University,19087-3696,40.050448,-75.370316
1089,212197,88385258.0,207202806.0,65685837.0,51248432.0,72275799,10240386,4509698,0,0,0,69706448,97684,4849873,41738513.0,38933348,46924621.0,72275799.0,69706448.0,141516969.0,90268537.0,Elizabethtown College,17022-2298,40.149236,-76.593224
1090,212443,2828612.0,4515624.0,749906.0,1086510.0,2315746,9361,172370,0,0,0,1869340,55402,41716,54591.0,982609,156983.0,2315746.0,1869340.0,3765718.0,2679208.0,Evangelical Theological Seminary,17067-1222,40.372981,-76.306252
1091,212452,0.0,1473425.0,1326799.0,146626.0,1129518,106189,354990,0,0,0,901611,34070,0,41653.0,801313,107261.0,1129518.0,901611.0,146626.0,0.0,,,,
1092,212577,412696723.0,735493840.0,186485981.0,273926363.0,141991744,25240450,8821741,1860247,3916924,0,144264410,5290459,13702545,58254044.0,80304283,61265482.0,141991744.0,144264410.0,549007859.0,275081496.0,Franklin and Marshall College,17604-3003,40.048045,-76.319037
1093,212601,82104000.0,272936000.0,104399000.0,122597000.0,89426000,18047000,7598000,1497000,577000,0,96447000,1839000,4171000,46887000.0,68626000,54385000.0,89426000.0,96447000.0,168537000.0,45940000.0,Gannon University,16541-0001,42.128403,-80.087166
1094,212656,43120273.0,80322086.0,9766909.0,26354255.0,34031726,6200492,2957289,0,0,0,35081787,593922,472503,14615958.0,19143972,19649861.0,34031726.0,35081787.0,70555177.0,44200922.0,Geneva College,15010-3599,40.772518,-80.321826
1095,212674,280994557.0,576879063.0,124575701.0,219021930.0,136889620,24554958,18450765,2740575,1665786,0,136208543,7954442,2095215,63398683.0,77665174,66065685.0,136889620.0,136208543.0,452303362.0,233281432.0,Gettysburg College,17325,39.836597,-77.236792
1096,212771,5269382.0,7408778.0,2188034.0,-540741.0,4587275,141812,1548886,0,0,0,4531533,757728,145472,66906.0,2507057,131593.0,4587275.0,4531533.0,5220744.0,5761485.0,Gratz College,19027-3010,40.067206,-75.133915
1097,212805,146005665.0,326419832.0,24542689.0,145366830.0,79771296,579704,6536550,0,0,0,95062592,0,10675263,0.0,42797370,8298308.0,79771296.0,95062592.0,301877143.0,156510313.0,Grove City College,16127-2104,41.1558,-80.081481
1098,212832,30001000.0,116791000.0,50844000.0,45077000.0,57048000,6424000,1479000,264000,0,0,58626000,426000,1457000,21943000.0,47618000,27673000.0,57048000.0,58626000.0,65947000.0,20870000.0,Gwynedd Mercy University,19437-0901,40.202804,-75.236601
1099,212869,10785379.0,23879466.0,2246458.0,19476776.0,24302790,5147412,1000037,0,0,0,23900740,310766,637421,8243274.0,18284757,15084973.0,24302790.0,23900740.0,21633008.0,2156232.0,Harcum College,19010-3476,40.022582,-75.314801
1100,212911,534092435.0,774944087.0,171182145.0,154770081.0,107744030,16885502,7718772,0,4410171,0,120189214,1674231,26789498,30816175.0,42539778,32125391.0,107744030.0,120189214.0,603761942.0,448991861.0,Haverford College,19041-1392,40.007452,-75.305207
1101,212975,0.0,18236000.0,2378000.0,15858000.0,21737562,16437890,0,0,0,0,20313274,0,123000,0.0,20190274,801179.0,21737562.0,20313274.0,15858000.0,0.0,Commonwealth Technical Institute,15905,40.301691,-78.947004
1102,212984,20163494.0,107410819.0,42208460.0,57306821.0,44180099,5473518,3735056,0,0,0,47840242,206790,1444517,21983509.0,41962195,28432438.0,44180099.0,47840242.0,65202359.0,7895538.0,Holy Family University,19114-2009,40.060581,-74.986451
1103,213011,18624368.0,81693434.0,51176863.0,10386295.0,40919274,8064033,2225739,0,0,0,38620717,328747,1187332,8627870.0,28980575,11132230.0,40919274.0,38620717.0,30516571.0,20130276.0,Immaculata University,19345,40.027981,-75.570711
1104,213163,,,,,549155,0,0,0,0,0,661364,0,0,0.0,661364,197349.0,,,,,UPMC Jameson School of Nursing,16105,41.026499,-80.353
1105,213233,5202144.0,20539023.0,1702709.0,15911418.0,8671515,1338022,547631,0,0,0,8978524,107330,328682,208665.0,7399149,2038592.0,8671515.0,8978524.0,18836314.0,2924896.0,Johnson College,18508-1495,41.450409,-75.642476
1106,213251,105252103.0,220424849.0,75920095.0,41929198.0,57047917,10924603,5577357,794775,961280,0,49304970,0,552304,35621422.0,24418032,38916990.0,57047917.0,49304970.0,144504754.0,102575556.0,Juniata College,16652-2196,40.500523,-78.017292
1107,213303,10001681.0,36260691.0,24268920.0,2097742.0,27622261,5846105,1953140,0,0,0,25411559,0,368602,12550000.0,16731513,18000337.0,27622261.0,25411559.0,11991771.0,9894029.0,Keystone College,18440-0200,41.558969,-75.777456
1108,213321,84883962.0,233504274.0,81662278.0,80293940.0,64593108,11071860,5522204,690701,0,0,72932608,302306,3290578,33773029.0,47853961,38796448.0,64593108.0,72932608.0,151841996.0,71548056.0,King's College,18711-0801,41.250097,-75.879822
1109,213358,6068411.0,35316324.0,22924518.0,7034423.0,31021222,6295095,2342469,159067,0,0,29067711,1025001,324314,14495963.0,20078499,18939182.0,31021222.0,29067711.0,12391806.0,5357383.0,La Roche University,15237-5898,40.568615,-80.014851
1110,213367,89911244.0,284120040.0,169508357.0,66166698.0,116477975,20360773,14307661,2260870,567699,0,108761785,7038849,1712844,47305260.0,74529484,59874790.0,116477975.0,108761785.0,114611683.0,48444985.0,La Salle University,19141-1199,40.037979,-75.153061
1111,213376,10293968.0,63229852.0,23333084.0,37877063.0,28657488,5844094,2704329,0,0,0,31363699,0,982951,1966662.0,23420620,9759984.0,28657488.0,31363699.0,39896768.0,2019705.0,Lackawanna College,18509-3206,41.411556,-75.658963
1112,213385,889646000.0,1387146000.0,385774000.0,301030000.0,175359000,32783000,11621000,0,2073000,0,185563000,6114000,24521000,51760000.0,86997000,53217000.0,175359000.0,185563000.0,1001372000.0,700342000.0,Lafayette College,18042-1768,40.69956,-75.209786
1113,213400,21224788.0,85917948.0,34586197.0,42344860.0,31892238,4097296,1365027,378646,0,0,32771356,939699,805170,7521825.0,21429241,12945959.0,31892238.0,32771356.0,51331751.0,8986891.0,Lancaster Bible College,17601-5036,40.075347,-76.287761
1114,213446,21803907.0,27067574.0,661138.0,4024355.0,3987343,255847,287499,0,0,0,4288155,11215,666672,540655.0,900963,540655.0,3987343.0,4288155.0,26406436.0,22382081.0,Lancaster Theological Seminary,17603-2897,40.045235,-76.317631
1115,213507,74484293.0,210588247.0,51268869.0,92634068.0,57486783,8951184,4207998,533427,0,0,60439957,0,2376964,42279455.0,34016927,46171609.0,57486783.0,60439957.0,159319378.0,66685310.0,Lebanon Valley College,17003-1400,40.330604,-76.514431
1116,213543,1955620000.0,2622896000.0,560110000.0,1026825000.0,415438000,40365000,39298000,3015000,43945000,0,525013000,9827000,153300000,109521000.0,196477000,117590000.0,415438000.0,525013000.0,2062786000.0,1035961000.0,Lehigh University,18015,40.606822,-75.380236
1117,213598,44003726.0,306980227.0,49190157.0,43876676.0,63890194,7798449,3087060,0,4351489,0,63961103,2221350,780263,8095569.0,16018939,15395276.0,63890194.0,63961103.0,257790070.0,213913394.0,Lincoln University,19352-0999,39.807723,-75.926458
1118,213622,,,,,792818,0,0,0,0,0,1357704,150407,0,0.0,1207297,391949.0,,,,,UPMC St. Margaret School of Nursing,15238-3250,40.491687,-79.863106
1119,213631,77108014.0,115147199.0,16189361.0,14813590.0,14623145,655608,2241788,260813,0,0,40874173,7538846,-678936,2032804.0,839801,2032804.0,14623145.0,40874173.0,98957838.0,84144248.0,United Lutheran Seminary,17325-1795,39.831701,-77.244111
1120,213668,211561306.0,291884214.0,55782868.0,164782678.0,43290381,8221532,4052220,0,0,0,43351847,208363,8348058,31012835.0,11886210,34960375.0,43290381.0,43351847.0,236101346.0,71318668.0,Lycoming College,17701-5192,41.24666,-77.0
1121,213774,1806541.0,10136927.0,2478221.0,4401505.0,10582145,2242671,1008564,104439,0,0,11487954,242979,84106,731206.0,9366079,3359073.0,10582145.0,11487954.0,7658706.0,3257201.0,Manor College,19046-3399,40.08714,-75.104786
1122,213826,43578582.0,215739932.0,84525978.0,90477627.0,66632229,10916323,10255442,0,190768,0,74132867,517677,3137937,31149748.0,47072348,36853722.0,66632229.0,74132867.0,131213954.0,40736327.0,Marywood University,18509-1598,41.434587,-75.634142
1123,213987,29239845.0,170865677.0,67685891.0,74211257.0,84569366,12802355,21631862,83579,0,0,89525582,3046252,12118,55581079.0,39437494,63123269.0,96749087.0,101113919.0,103179786.0,28968529.0,Mercyhurst University,16546,42.10578,-80.053412
