gutenberg_id,text,document
36,"him, the ammunition blew up, there was fire all about him, and he found",The War of the Worlds_11
36,himself lying under a heap of charred dead men and dead horses.,The War of the Worlds_11
36,,The War of the Worlds_11
36,"“I lay still,” he said, “scared out of my wits, with the fore quarter",The War of the Worlds_11
36,of a horse atop of me. We’d been wiped out. And the smell—good God!,The War of the Worlds_11
36,"Like burnt meat! I was hurt across the back by the fall of the horse,",The War of the Worlds_11
36,and there I had to lie until I felt better. Just like parade it had,The War of the Worlds_11
36,"been a minute before—then stumble, bang, swish!”",The War of the Worlds_11
36,,The War of the Worlds_11
36,“Wiped out!” he said.,The War of the Worlds_11
36,,The War of the Worlds_11
36,"He had hid under the dead horse for a long time, peeping out furtively",The War of the Worlds_11
36,"across the common. The Cardigan men had tried a rush, in skirmishing",The War of the Worlds_11
36,"order, at the pit, simply to be swept out of existence. Then the",The War of the Worlds_11
36,monster had risen to its feet and had begun to walk leisurely to and,The War of the Worlds_11
36,"fro across the common among the few fugitives, with its headlike hood",The War of the Worlds_11
36,turning about exactly like the head of a cowled human being. A kind of,The War of the Worlds_11
36,"arm carried a complicated metallic case, about which green flashes",The War of the Worlds_11
36,"scintillated, and out of the funnel of this there smoked the Heat-Ray.",The War of the Worlds_11
36,,The War of the Worlds_11
36,"In a few minutes there was, so far as the soldier could see, not a",The War of the Worlds_11
36,"living thing left upon the common, and every bush and tree upon it that",The War of the Worlds_11
36,was not already a blackened skeleton was burning. The hussars had been,The War of the Worlds_11
36,"on the road beyond the curvature of the ground, and he saw nothing of",The War of the Worlds_11
36,them. He heard the Maxims rattle for a time and then become still. The,The War of the Worlds_11
36,giant saved Woking station and its cluster of houses until the last;,The War of the Worlds_11
36,"then in a moment the Heat-Ray was brought to bear, and the town became",The War of the Worlds_11
36,"a heap of fiery ruins. Then the Thing shut off the Heat-Ray, and",The War of the Worlds_11
36,"turning its back upon the artilleryman, began to waddle away towards",The War of the Worlds_11
36,the smouldering pine woods that sheltered the second cylinder. As it,The War of the Worlds_11
36,did so a second glittering Titan built itself up out of the pit.,The War of the Worlds_11
36,,The War of the Worlds_11
36,"The second monster followed the first, and at that the artilleryman",The War of the Worlds_11
36,began to crawl very cautiously across the hot heather ash towards,The War of the Worlds_11
36,Horsell. He managed to get alive into the ditch by the side of the,The War of the Worlds_11
36,"road, and so escaped to Woking. There his story became ejaculatory. The",The War of the Worlds_11
36,"place was impassable. It seems there were a few people alive there,",The War of the Worlds_11
36,frantic for the most part and many burned and scalded. He was turned,The War of the Worlds_11
36,"aside by the fire, and hid among some almost scorching heaps of broken",The War of the Worlds_11
36,wall as one of the Martian giants returned. He saw this one pursue a,The War of the Worlds_11
36,"man, catch him up in one of its steely tentacles, and knock his head",The War of the Worlds_11
36,"against the trunk of a pine tree. At last, after nightfall, the",The War of the Worlds_11
36,artilleryman made a rush for it and got over the railway embankment.,The War of the Worlds_11
36,,The War of the Worlds_11
36,"Since then he had been skulking along towards Maybury, in the hope of",The War of the Worlds_11
36,getting out of danger Londonward. People were hiding in trenches and,The War of the Worlds_11
36,"cellars, and many of the survivors had made off towards Woking village",The War of the Worlds_11
36,and Send. He had been consumed with thirst until he found one of the,The War of the Worlds_11
36,"water mains near the railway arch smashed, and the water bubbling out",The War of the Worlds_11
36,like a spring upon the road.,The War of the Worlds_11
36,,The War of the Worlds_11
36,"That was the story I got from him, bit by bit. He grew calmer telling",The War of the Worlds_11
36,me and trying to make me see the things he had seen. He had eaten no,The War of the Worlds_11
36,"food since midday, he told me early in his narrative, and I found some",The War of the Worlds_11
36,mutton and bread in the pantry and brought it into the room. We lit no,The War of the Worlds_11
36,"lamp for fear of attracting the Martians, and ever and again our hands",The War of the Worlds_11
36,"would touch upon bread or meat. As he talked, things about us came",The War of the Worlds_11
36,"darkly out of the darkness, and the trampled bushes and broken rose",The War of the Worlds_11
36,trees outside the window grew distinct. It would seem that a number of,The War of the Worlds_11
36,"men or animals had rushed across the lawn. I began to see his face,",The War of the Worlds_11
36,"blackened and haggard, as no doubt mine was also.",The War of the Worlds_11
36,,The War of the Worlds_11
36,"When we had finished eating we went softly upstairs to my study, and I",The War of the Worlds_11
36,looked again out of the open window. In one night the valley had become,The War of the Worlds_11
36,a valley of ashes. The fires had dwindled now. Where flames had been,The War of the Worlds_11
36,there were now streamers of smoke; but the countless ruins of shattered,The War of the Worlds_11
36,and gutted houses and blasted and blackened trees that the night had,The War of the Worlds_11
36,hidden stood out now gaunt and terrible in the pitiless light of dawn.,The War of the Worlds_11
36,Yet here and there some object had had the luck to escape—a white,The War of the Worlds_11
36,"railway signal here, the end of a greenhouse there, white and fresh",The War of the Worlds_11
36,amid the wreckage. Never before in the history of warfare had,The War of the Worlds_11
36,destruction been so indiscriminate and so universal. And shining with,The War of the Worlds_11
36,"the growing light of the east, three of the metallic giants stood about",The War of the Worlds_11
36,"the pit, their cowls rotating as though they were surveying the",The War of the Worlds_11
36,desolation they had made.,The War of the Worlds_11
36,,The War of the Worlds_11
36,"It seemed to me that the pit had been enlarged, and ever and again",The War of the Worlds_11
36,puffs of vivid green vapour streamed up and out of it towards the,The War of the Worlds_11
36,"brightening dawn—streamed up, whirled, broke, and vanished.",The War of the Worlds_11
36,,The War of the Worlds_11
36,Beyond were the pillars of fire about Chobham. They became pillars of,The War of the Worlds_11
36,bloodshot smoke at the first touch of day.,The War of the Worlds_11
36,,The War of the Worlds_11
36,,The War of the Worlds_11
36,,The War of the Worlds_11
36,,The War of the Worlds_11
36,XII.,The War of the Worlds_12
36,WHAT I SAW OF THE DESTRUCTION OF WEYBRIDGE AND SHEPPERTON.,The War of the Worlds_12
36,,The War of the Worlds_12
36,,The War of the Worlds_12
36,As the dawn grew brighter we withdrew from the window from which we had,The War of the Worlds_12
36,"watched the Martians, and went very quietly downstairs.",The War of the Worlds_12
36,,The War of the Worlds_12
36,The artilleryman agreed with me that the house was no place to stay in.,The War of the Worlds_12
36,"He proposed, he said, to make his way Londonward, and thence rejoin his",The War of the Worlds_12
36,"battery—No. 12, of the Horse Artillery. My plan was to return at once",The War of the Worlds_12
36,to Leatherhead; and so greatly had the strength of the Martians,The War of the Worlds_12
36,"impressed me that I had determined to take my wife to Newhaven, and go",The War of the Worlds_12
36,with her out of the country forthwith. For I already perceived clearly,The War of the Worlds_12
36,that the country about London must inevitably be the scene of a,The War of the Worlds_12
36,disastrous struggle before such creatures as these could be destroyed.,The War of the Worlds_12
36,,The War of the Worlds_12
36,"Between us and Leatherhead, however, lay the third cylinder, with its",The War of the Worlds_12
36,"guarding giants. Had I been alone, I think I should have taken my",The War of the Worlds_12
36,chance and struck across country. But the artilleryman dissuaded me:,The War of the Worlds_12
36,"“It’s no kindness to the right sort of wife,” he said, “to make her a",The War of the Worlds_12
